timestamp,engine_id,model_id,mission_id,altitude,ambient_temp,rpm,throttle,cht,egt,oil_pressure,oil_temp,fuel_flow,vibration_rms,battery_voltage,alternator_current,injection_timing,mission_phase,fault_label,fault_active,fault_severity,data_quality,sensor_status,simulation_seed,health_index,rul,cht_residual,egt_residual,oil_pressure_residual,fuel_flow_residual,rpm_residual,vibration_rms_residual
2026-01-01T00:00:00Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,0.457075619631647,9.844002384063925,1182.0036095664516,0.8518811294327824,47.226257773615394,701.7145512328442,54.15863616126691,46.07996592612513,17.662159942124784,0.3668682428970568,13.740781939245885,5.747127983857237,24.27290460463418,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.88,98.6,-2.31054,-3.333663,0.028625,-0.02948,4.959594,-0.034683
2026-01-01T00:00:01Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,85.02419514378538,9.528459734671141,1521.7625861565327,0.8715708349014983,61.61531194013664,731.8794335928442,61.69126334945309,47.68201601581953,20.7190413815955,0.5581723132450057,13.792046064905174,7.824805866035747,25.51902222736465,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.85,97.6,-1.317865,1.959267,-0.044288,-0.054499,-8.002128,0.048385
2026-01-01T00:00:02Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,167.46513044499667,8.971483276321278,1795.681528643506,0.8925283086726824,76.23412259896692,748.6930586157902,67.19328949424667,48.76823505570677,23.30241133047393,0.6494729935939336,13.854803498745525,9.771825861127772,26.4455361975578,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.82,96.6,2.399311,-1.277977,-0.232369,0.005432,2.027811,0.044497
2026-01-01T00:00:03Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,250.97588918173705,8.486488125680516,1996.3917806665893,0.9111689805854226,83.15518429921832,766.5797876975809,71.79097909803228,51.74776216716533,25.381036549683248,0.7124043534322252,13.906838232939368,11.796025636766558,27.435995213815,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.82,95.6,0.259727,0.364237,0.084051,0.033635,4.186427,0.02742
2026-01-01T00:00:04Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,331.1475996035498,7.785382650879739,2141.7444876400073,0.9320555776368465,90.53515582359401,784.0816512330398,74.66617235132586,53.463796002733204,27.07638699676376,0.7401915642944122,13.945501001357165,13.351442202386986,28.05721503235047,TAKEOFF,HEALTHY,False,0.0,1.0,OK,42,91.87,94.6,-0.122301,4.047891,-0.334625,-0.051883,-3.220033,-0.012798
2026-01-01T00:00:05Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,495.6344652972441,6.733802350273848,2230.294839228592,0.9013455813921439,91.7853281483276,777.7946650208731,76.46717326949975,53.39732578986009,27.401504326793074,0.7888770268489497,13.98197974645501,13.709238397357925,28.250273701785595,CLIMB,HEALTHY,False,0.0,1.0,OK,42,91.98,93.6,-0.374072,-3.475701,-0.464632,-0.016688,-4.223664,0.004971
2026-01-01T00:00:06Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,967.6050522576178,3.670264685708631,2290.6287936155636,0.8964539258956444,96.29313559492579,783.6908608098654,77.58455377562133,55.685934433744855,28.206151364978048,0.8111358492863113,13.988049804500701,14.530349091116287,28.552977563563708,CLIMB,HEALTHY,False,0.0,1.0,OK,42,92.15,92.6,-0.249992,-0.652627,-0.470734,0.007775,4.006733,0.001037
2026-01-01T00:00:07Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,1438.7411606621247,0.5837274754155991,2314.131649698157,0.8925512570580099,99.28961703725676,783.3360150219219,78.26331635695728,56.50107735155342,28.834351700491865,0.8124363646640496,14.019089707856843,14.711790868430514,28.698495446105316,CLIMB,HEALTHY,False,0.0,1.0,OK,42,92.34,91.6,-1.2052,-2.471944,-0.35514,0.04943,1.391643,-0.013194
2026-01-01T00:00:08Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,1909.7106845910962,-2.453037855902365,2317.1973392065806,0.893396007922273,106.09895287141951,783.09517004815,79.0522158885323,56.98482217986628,29.34973132805194,0.7789544651370512,13.984616638882118,14.887666653010388,28.692037765924063,CLIMB,HEALTHY,False,0.0,1.0,OK,42,92.43,90.6,1.2244,-4.018073,0.212268,0.003496,-5.814729,-0.056821
2026-01-01T00:00:09Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,2383.3661115516184,-5.251399832968526,2320.47598324893,0.8901752272369785,109.28414098265672,787.8287299353201,79.3702272646403,57.81508698756712,29.785814683921494,0.8990541043561197,13.946228301633013,14.96072137610855,28.541143097794684,CLIMB,HEALTHY,False,0.0,1.0,OK,42,92.44,89.6,0.351562,0.878386,0.593794,0.087844,0.409506,0.060223
