timestamp,engine_id,model_id,mission_id,mission_phase,throttle,altitude,ambient_temp,health_index,health_state,validity_ok,validity_flags,ml_fault_class,ml_confidence,health_thermal,health_lubrication,health_mechanical,health_combustion,health_electrical,health_sensor,expected_rpm,actual_rpm,residual_rpm,norm_residual_rpm,expected_cht,actual_cht,residual_cht,norm_residual_cht,expected_egt,actual_egt,residual_egt,norm_residual_egt,expected_oil_pressure,actual_oil_pressure,residual_oil_pressure,norm_residual_oil_pressure,expected_oil_temp,actual_oil_temp,residual_oil_temp,norm_residual_oil_temp,expected_fuel_flow,actual_fuel_flow,residual_fuel_flow,norm_residual_fuel_flow,expected_vibration_rms,actual_vibration_rms,residual_vibration_rms,norm_residual_vibration_rms,expected_battery_voltage,actual_battery_voltage,residual_battery_voltage,norm_residual_battery_voltage,expected_alternator_current,actual_alternator_current,residual_alternator_current,norm_residual_alternator_current
2026-01-01T00:00:00Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8518811294327824,0.457075619631647,9.844002384063925,91.88,NORMAL,True,,,,92.68,99.41,87.05,96.51,96.67,96.63,1177.044015571192,1182.0036095664516,4.959593995259638,0.061994924940745474,49.536798130821914,47.226257773615394,-2.31054035720652,-0.12836335317814,705.0482146608797,701.7145512328442,-3.333663428035493,-0.0952475265152998,54.13001158575383,54.15863616126691,0.02862457551308495,0.0035780719391356186,46.179875670978575,46.07996592612513,-0.0999097448534414,-0.008325812071120117,17.691639855348157,17.662159942124784,-0.029479913223372733,-0.009826637741124244,0.40155077059019334,0.3668682428970568,-0.03468252769313657,-0.13873011077254627,13.714643603633277,13.740781939245885,0.026138335612607477,0.021781946343839564,5.562712271689437,5.747127983857237,0.18441571216780073,0.04610392804195018
2026-01-01T00:00:01Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.849045482013062,4.471236216859115,9.964852325796214,91.95,NORMAL,True,,,,93.01,99.12,88.36,96.39,96.71,96.77,1518.8453625533225,1512.3304924314523,-6.514870121870217,-0.08143587652337772,61.042055509965216,61.93395091757243,0.8918954076072154,0.04954974486706752,726.7025584218745,728.7712256582881,2.068667236413603,0.0591047781832458,61.50010313005601,61.721814942651314,0.22171181259530215,0.02771397657441277,47.686503768086496,47.29871463753835,-0.3877891305481427,-0.03231576087901189,20.3236724219581,20.35885705738164,0.035184635423540556,0.011728211807846852,0.5014280076508137,0.5064622404746354,0.005034232823821649,0.020136931295286598,13.794397251262442,13.801006064892873,0.006608813630430532,0.005507344692025444,7.7836981716383296,8.008069135427743,0.22437096378941312,0.05609274094735328
2026-01-01T00:00:02Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8523832103769964,3.6420260705486727,9.793895806788367,92.07,NORMAL,True,,,,93.5,98.96,89.16,96.24,96.78,97.0,1766.8281884761018,1759.0250444306998,-7.80314404540195,-0.09753930056752438,69.43719850773692,69.7093000838791,0.2721015761421768,0.015116754230120932,742.7640665566373,744.5099152214584,1.7458486648210965,0.0498813904234599,66.84723281401594,66.66668198133763,-0.18055083267830696,-0.02256885408478837,49.260929931286725,49.532530671956046,0.27160074066932083,0.022633395055776735,22.307631793536405,22.32062135997363,0.012989566437223488,0.004329855479074496,0.5850649080809653,0.5723295082258487,-0.012735399855116625,-0.0509415994204665,13.852259910644424,13.865858745094423,0.013598834449998876,0.01133236204166573,9.585660260939026,9.412810174835887,-0.17285008610313923,-0.04321252152578481
2026-01-01T00:00:03Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8537639496082481,8.025176996531888,9.803330025096745,92.25,NORMAL,True,,,,93.63,98.87,90.37,96.18,97.03,97.03,1946.0584491883824,1942.0768004179909,-3.98164877039153,-0.04977060962989412,75.64352119187606,73.54358920351885,-2.0999319883572127,-0.11666288824206737,754.460279397904,755.3640810168058,0.9038016189018663,0.02582290339719618,70.7118853106245,70.77960845553868,0.06772314491418285,0.008465393114272857,50.85556900412972,50.52079389892237,-0.3347751052073491,-0.02789792543394576,23.736254083032883,23.62427264438839,-0.1119814386444915,-0.0373271462148305,0.6507523789252778,0.6527531181449884,0.0020007392197105567,0.008002956878842227,13.894080304810622,13.877899333900631,-0.016180970909990933,-0.013484142424992445,10.979149381639946,11.01845669889951,0.03930731725956349,0.009826829314890873
2026-01-01T00:00:04Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8533132007024654,11.732725261025106,9.779347059772997,92.45,NORMAL,True,,,,94.07,98.79,91.25,95.34,96.97,97.17,2074.775445916928,2056.5182438672073,-18.257202049720945,-0.2282150256215118,79.97351652692208,79.05570745491328,-0.9178090720088079,-0.05098939288937822,762.6340645426818,761.5800735869078,-1.0539909557739975,-0.0301140273078285,73.48734555258376,73.21661389718888,-0.27073165539488286,-0.03384145692436036,52.422712993550775,52.44921809233364,0.026505098782863,0.00220875823190525,24.738429310771583,24.77164626420588,0.03321695343429809,0.011072317811432697,0.7003533295034525,0.7060164010057575,0.005663071502304939,0.022652286009219758,13.92411427071395,13.919075031515218,-0.0050392391987319485,-0.004199365998943291,12.020241633157267,11.748082796219583,-0.2721588369376846,-0.06803970923442115
2026-01-01T00:00:05Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8532349455700025,14.14777076547207,10.146585910683786,92.65,NORMAL,True,,,,94.35,98.77,91.52,95.75,97.04,97.3,2167.3580942766744,2167.911560239217,0.5534659625427594,0.006918324531784492,83.49095065032043,83.59024156399441,0.09929091367398257,0.0055161618707768095,768.932477776193,771.9510169427209,3.018539166527944,0.08624397618651268,75.48365890784079,75.55574746486225,0.07208855702145911,0.009011069627682389,53.967658804038095,53.74785664199253,-0.21980216204556768,-0.01831684683713064,25.46351427276848,25.517640614005774,0.05412634123729276,0.018042113745764254,0.7375106493339438,0.7544264486647745,0.01691579933083065,0.0676631973233226,13.945716888664556,13.991620059470359,0.04590317080580242,0.038252642338168684,12.79462430846818,12.835763683933914,0.04113937546573432,0.01028484386643358
2026-01-01T00:00:06Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8531983277999995,18.040520480200687,9.692707759005733,92.82,NORMAL,True,,,,94.31,98.2,91.28,96.22,97.26,97.42,2233.916876724584,2234.209065136341,0.292188411756797,0.0036523551469599624,85.32717251049684,85.20588573960606,-0.12128677089077655,-0.006738153938376475,772.7603250550784,775.6224593760569,2.862134320978498,0.08177526631367138,76.91883265437383,77.13509520933137,0.2162625549575381,0.027032819369692263,55.40595808375416,56.59397019693259,1.1880121131784307,0.09900100943153589,25.987085861371316,25.998383191087097,0.01129732971578079,0.00376577657192693,0.7649869016826014,0.7374253126449537,-0.027561589037647716,-0.11024635615059086,13.961247271235736,13.954542505239221,-0.00670476599651515,-0.005587304997095958,13.364591758236793,13.43198862262213,0.0673968643853371,0.016849216096334274
2026-01-01T00:00:07Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8606712454495918,17.5133105725334,9.709093274342916,92.97,NORMAL,True,,,,93.92,97.66,91.73,95.5,97.42,97.32,2286.0317354005174,2297.469894094091,11.438158693573769,0.1429769836696721,87.78021432351399,85.9221466916717,-1.8580676318422888,-0.10322597954679383,777.3930369630613,775.4440667284202,-1.948970234641024,-0.0556848638468864,78.04255929457365,78.10894922814461,0.06638993357096012,0.008298741696370016,56.787951664025755,58.2778624824344,1.4899108184086458,0.12415923486738716,26.55130574558878,26.356274063496087,-0.19503168209269361,-0.06501056069756454,0.789038839232528,0.7762048124729386,-0.012834026759589445,-0.05133610703835778,13.973407404926787,13.99596753065094,0.022560125724153224,0.01880010477012769,13.871799657211097,13.910264810728608,0.03846515351751023,0.009616288379377558
2026-01-01T00:00:08Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8564643962319842,22.942437327309637,9.593867657509428,93.15,NORMAL,True,,,,94.19,97.83,92.45,95.59,97.68,97.42,2321.0880883448035,2325.6688794206743,4.58079107587082,0.057259888448385254,88.53438398273607,87.27544982364336,-1.2589341590927177,-0.06994078661626209,778.8471505200662,777.584333252107,-1.2628172679592353,-0.036080493370263866,78.79846190493481,78.8427389561821,0.044277051247291865,0.005534631405911483,58.06966429489665,58.22667182445147,0.157007529554825,0.013083960796235417,26.743452375451454,26.686545902275046,-0.05690647317640796,-0.018968824392135986,0.8028658793728927,0.7972362332878857,-0.005629646085006934,-0.022518584340027736,13.981587220613786,13.973365532019708,-0.008221688594078458,-0.006851407161732048,14.151865258354187,14.157872834324937,0.006007575970750523,0.0015018939926876307
2026-01-01T00:00:09Z,O320_CLASS-SIM-01,O320_CLASS,HIGH_ALTITUDE_ISR,TAKEOFF,0.8582291678691897,24.555143569697936,9.84748187237888,93.18,NORMAL,True,,,,94.03,97.49,90.4,95.44,97.24,97.44,2347.282540555595,2338.5429186177857,-8.739621937809261,-0.10924527422261576,89.86132783075162,88.15032025799462,-1.7110075727569978,-0.09505597626427766,781.1074606993642,782.5044611608967,1.397000461532457,0.03991429890092734,79.36327978073001,79.21887686921322,-0.1444029115167922,-0.018050363939599023,59.29408985999873,60.32928756712552,1.035197707126791,0.08626647559389926,26.98883236086212,26.959310453654343,-0.029521907207776366,-0.009840635735925455,0.8147008871188215,0.885582050661916,0.07088116354309448,0.28352465417237793,13.987699259462971,14.008885112881801,0.021185853418829836,0.017654877849024864,14.398762591770378,13.962532317103777,-0.4362302746666007,-0.10905756866665017
